sequence, count
and avoiding me all, 1
that monster iron will, 1
a cut of celery, 1
use of number 16, 1
was the time on, 1
'cause i 'd like, 1
of all sorts of, 1
her to the princess, 1
no idea where my, 1
as much cider as, 1
twilight has a copy, 1
take no guff from, 1
big hoedown in ponyville, 1
me to your compadres, 1
to write to me, 1
i had someone to, 1
monday 's family appreciation, 1
over every last little, 1
this ribbon and if, 1
tuesday morning the disaster, 1
phooey on the festivities, 1
little filly and the, 1
production in all of, 1
for a tree while, 1
perplexing pony plagues ", 1
get these fabrics washed, 1
needed help identifying a, 1
can you believe her, 1
this worry is makin', 1
healthy and then we, 1
of these special robes, 1
you ever done a, 1
no matter what the, 1
when i was about, 1
the house and into, 1
princess would be so, 1
my insider 's tour, 1
your love for them, 1
brave widdle boy huh, 1
now if you will, 1
to be doing an, 1
an old ticket and, 1
of course you did, 1
different that was an, 1
i would n't miss, 1
i 'd give my, 1
crime it 's crucial, 1
your official eye-in-the-sky announcer, 1
me it was all, 1
that you were letting, 1
and this one ", 1
the first story in, 1
be proud of no, 1
'm tellin' you rainbow, 1
they all arrived in, 1
i 'd understand if, 1
wasted all that time, 1
one minute and lame, 1
'm happy to help, 1
seen a pony well, 1
aprons i 've ever, 1
a new wig to, 1
so bad for this, 1
re-release and just ", 1
miss matilda happy birthday, 1
at the very first, 1
a very important lesson, 1
thing i liked more, 1
settler ponies have overtaken, 1
of the magic of, 1
soaking wet and clueless, 1
from me to you, 1
spikey-wikey is perfect the, 1
got something those dreadfully, 1
i have n't decided, 1
s'mores truth of dare, 1
like who you are, 1
sure have outdone themselves, 1
back to it r.d., 1
you better bring your, 1
you who got her, 1
n't 'course you can, 1
not going to work, 1
n't know i think, 1
buffalo territory if we, 1
that taught me to, 1
lot safer with me, 1
went to the engine, 1
of equestria is rarity, 1
so in love of, 1
your class without one, 1
have a little magic, 1
we still have candy, 1
duh the one in, 1
bitterness in the young, 1
my little ponies this, 1
here 's gon na, 1
it will reveal all, 1
for all the tea, 1
see what he did, 1
a while drinking it, 1
well not this year, 1
the princess trusts me, 1
are only making one, 1
message of my song, 1
had initially planned on, 1
seen you like this, 1
's the contents of, 1
i miss twilight and, 1
be jealous of her, 1
'll have you know, 1
know we 're racin', 1
rule together little sister, 1
your stuff in that, 1
that sort of humiliation, 1
you know what we, 1
you choose to pursue, 1
's critical and then, 1
kept inside since all, 1
oh i-i do n't, 1
completed the checklist of, 1
powerful and rich monster, 1
he knows how powerful, 1
" especially when you, 1
defend fluttershy 's honor, 1
for your pal pinkie-winkie, 1
you did n't even, 1
a mite stubborn and, 1
me that you would, 1
to hide from nightmare, 1
would n't mind if, 1
fighting over that doll, 1
ponies who are n't, 1
did n't need any, 1
new in town and, 1
luck to say ", 1
sure has a way, 1
there is nothin' to, 1
that i never have, 1
what you 're thinkin', 1
okay this is officially, 1
thank you rainbow dash, 1
i have total confidence, 1
when all hope was, 1
princess i care deeply, 1
forget some magic in, 1
you in such a, 1
it was n't bad, 1
apple bloom what is, 1
apart our friendship for, 1
there is the biggest, 1
but we thought that, 1
get near her without, 1
positively completely super-duper sure, 1
where did you get, 1
actually i can cross, 1
's all yours spike, 1
just like future twilight, 1
be there lickety split, 1
comeback this season and, 1
going to save him, 1
do n't know yet, 1
sure as sugar are, 1
's a real sister, 1
do we find the, 1
and his chicks. making, 1
not a unicorn without, 1
festered until one fateful, 1
10.0 wing power by, 1
greatest equine who has, 1
correctly facing i 'm, 1
first slumber party a, 1
so far is unusable, 1
ghost goblins and ghoulish, 1
got ta melt that, 1
instant best friends uncheck, 1
absolutely must wear formal, 1
yeah but i 'm, 1
you 'd just slow, 1
in thunderation is one, 1
could be more agile, 1
be somethin' wrong with, 1
remembered that you do, 1
and they all thought, 1
talk guts then you, 1
till the cows came, 1
giving of ourselves to, 1
performance best comedy act, 1
rhyme with 'beans ', 1
as the bride and, 1
bring this candy to, 1
why that little cheater, 1
the game is supposed, 1
want any of that, 1
removed was a pegasus, 1
look fluttershy i watched, 1
there 's a seat, 1
startled spike into getting, 1
shining armor was the, 1
much juicier than anything, 1
still have plenty of, 1
will disappear and something, 1
assisting the most beautiful, 1
she keeps stealing rainbow, 1
first day we arrived, 1
even make any sense, 1
is what we 've, 1
and at 'em granny, 1
do n't believe this, 1
we 've got some, 1
tell you later twilight, 1
celebrate this the longest, 1
three months of winter, 1
can get things done, 1
sweetie you do n't, 1
now i look simply, 1
orion has three stars, 1
to the shop and, 1
i realized how happy, 1
buses and baby carriages, 1
you 're so awesome, 1
gustave does n't have, 1
up at the creepy, 1
's fussy and there, 1
i ca n't show, 1
that tickle in your, 1
until you let true, 1
team and tan for, 1
well well well i, 1
you coughing because there, 1
the moon to make, 1
that we would but, 1
consideration for the extra, 1
might not have enough, 1
you mean who did, 1
" " for the, 1
can see the water, 1
when i ca n't, 1
keep our concentration totally, 1
all those fancy-schmancy vittles, 1
a little fun with, 1
sweetie we all said, 1
to be later than, 1
huh maybe by ponyville, 1
do i ever get, 1
mentioning what handsome scales, 1
'm going this way, 1
will witness the magic, 1
okay i guess i, 1
be to have that, 1
here is one of, 1
's really no big, 1
to sell it but, 1
magic ever witnessed by, 1
break apart our friendship, 1
's going on with, 1
cloud hanging over her, 1
worry about a disaster, 1
and all things warm, 1
smell of cake frosting, 1
n't have any book, 1
really just come with, 1
warn me about something, 1
is you who must, 1
you look like a, 1
how embarrassing that would, 1
maybe i should just, 1
just last week you, 1
was this close to, 1
the sun was going, 1
percent satisfaction guaranteed or, 1
calls it the ", 1
ta come back tomorrow, 1
eligible unicorn stallion in, 1
we had such a, 1
if he had any, 1
" makin' cupcakes ", 1
prank fluttershy i mean, 1
if only we could, 1
it is a vision, 1
n' all but we, 1
big handsome strong guys, 1
sister for a day, 1
of ponyville y'see i, 1
of equestria would never, 1
tribes ' precarious peace, 1
alright everypony who 's, 1
to let you know, 1
if i might accommodate, 1
nest you call a, 1
details jewel neckline do, 1
're a dog 's, 1
've ever been so, 1
know the elements of, 1
lifetime but nonetheless you, 1
future twilight was n't, 1
and boy was it, 1
my chocolate mousse moose, 1
hold our very own, 1
safe to go help, 1
fwilled to have found, 1
princess is here in, 1
a gift for gossip, 1
or totally lost cause, 1
let 's go in, 1
a lot more but, 1
do you say we, 1
gots to get each, 1
and translates it into, 1
light but it 's, 1
noticed how cadance treated, 1
her own fluttershy could, 1
part of this girly, 1
treat or two so, 1
and privacy to be, 1
making sure our hair, 1
one of them just, 1
you will be responsible, 1
care to visit i, 1
who is anypony will, 1
oh and oh what, 1
attend gummy 's party, 1
n't tumble down on, 1
that you guys are, 1
here and be our, 1
going to be late, 1
crying out loud in, 1
at the scene of, 1
your diligence and that, 1
a problem " is, 1
mean these babies just, 1
rodeo champeen of ponyville, 1
spike continues to collect, 1
the very pony who, 1
you 're my family, 1
to princess celestia he, 1
your ugh shmoopy-doopy uh, 1
wedding to put together, 1
miss cheerilee in a, 1
you sayin' you did, 1
she means me spike, 1
hat off at the, 1
so you know who, 1
the flowers are said, 1
lady you 're trouble, 1
foe of mine someone, 1
prince a long time, 1
say we could n't, 1
but who 's gon, 1
will meet fair rarity, 1
equestria if we have, 1
're here why not, 1
just because rainbow dash, 1
you looked around this, 1
the princess invited me, 1
have to bring nightmare, 1
sure twilight has told, 1
for plan b. rainbow, 1
accepted as a friend., 1
value anypony 's privacy, 1
anywhere near her precious, 1
y'all right now so, 1
hate to be you, 1
zecora comes to town, 1
changelings it is up, 1
we ai n't got, 1
my work that i, 1
i could n't talk, 1
how rude she was, 1
can study while a, 1
will have earned the, 1
idea to come down, 1
i have a vip, 1
yes i-i did n't, 1
let me give you, 1
this as a team, 1
's warming eve in, 1
pictures of this then, 1
an oily dragon egg, 1
were coming to canterlot, 1
take that away from, 1
middle as fast as, 1
comes into view and, 1
think so rainbow dash, 1
the flowers symbolized my, 1
and what could make, 1
disease with no known, 1
not enough to cover, 1
all good things come, 1
maybe we could be, 1
winks cherry cheesecake cherry, 1
when i came to, 1
rude so that 's, 1
then then i would, 1
worry is makin' me, 1
a little rough aroung, 1
the power of their, 1
as one big shelf, 1
time to make the, 1
i was in doubt, 1
we can do is, 1
ponies laughing at me, 1
friends and i are, 1
should quit it 's, 1
never got in trouble, 1
well that apology went, 1
who does n't deserve, 1
to the princess who, 1
and the clouds move, 1
special drawing for y, 1
've gone and chipped, 1
going to " shine, 1
's see with those, 1
were from olden times, 1
with my fantastic filly, 1
mrs. cake that i, 1
macintosh i could get, 1
got to stop being, 1
" mmmm " is, 1
my pet alligator gummy, 1
miss cheerilee deserves the, 1
up for another slumber, 1
in and have the, 1
then out of nowhere, 1
i. you 'll just, 1
all of you to, 1
you ought to give, 1
gums too but do, 1
your column is a, 1
two finally getting along, 1
does n't even make, 1
going on with this, 1
why we go through, 1
is the pay good, 1
uh you would n't, 1
invitations now can i, 1
in this stuff too, 1
iron will will delay, 1
my name is star, 1
du n no twilight, 1
named the sole cider, 1
would finally know the, 1
your recovery but i, 1
i have been imprisoned, 1
aware that you were, 1
land the sp-sp-spiders on, 1
some of the icing, 1
a deep breath the, 1
iron will 's assertiveness, 1
well when you put, 1
that it is not, 1
maybe we should do, 1
dash are evenly matched, 1
around and around like, 1
i completely revised it, 1
every single tree you, 1
you write to princess, 1
maybe you should go, 1
and i 'm in, 1
**28;135;toolong totally all grown, 1
all these neat events, 1
get me out of, 1
is like apple pie, 1
talent is arguing even, 1
dare you then rudely, 1
what i would n't, 1
n't know useful if, 1
very we thank you, 1
when you noticed where, 1
to our cutie marks, 1
and we 'll regroup, 1
you 're nutty but, 1
mean it was i, 1
you 're fine rainbow, 1
in the longest day, 1
the skills to try, 1
in the garden i, 1
have you never heard, 1
such lovely luminescent scales, 1
nuts so did i., 1
that waiting 's hard, 1
derby from a vip, 1
let 's have some, 1
with animals good with, 1
apparently some prince a, 1
to show your faces, 1
strand my poor opal, 1
saw something last night, 1
fashion police on me, 1
" outshines " is, 1
sky in ten seconds, 1
you want any blanket, 1
and new fluttershy feels, 1
until i 've made, 1
your normal run-of-the-mill ponies, 1
call me a mule, 1
from your rainbow-colored mane, 1
bet if i throw, 1
was a good idea, 1
you enchant your doll, 1
some you lose some, 1
you wan na beat, 1
you boys mind pulling, 1
and be there for, 1
i have our story, 1
oh my bad sweetie, 1
i am of you, 1
to show you the, 1
trying to do things, 1
and fairy lights and, 1
for the ticket are, 1
in the west castle, 1
fix granny 's hip, 1
marks appeared all over, 1
i refuse to let, 1
must ask you to, 1
scaly-tailed and bright-eyed and, 1
leg in you pull, 1
the borders on these, 1
i guess i need, 1
a good and heroic, 1
about it as if, 1
" cut in line, 1
i 'm presenting the, 1
will be presiding over, 1
let you get to, 1
to earn some money, 1
town on account of, 1
spell in this mess, 1
stuff it wo n't, 1
goodness i did n't, 1
in moldy hay and, 1
mud off my hooves, 1
we missed them do, 1
hey guys look at, 1
letter on time i, 1
gracious i ca n't, 1
first we need a, 1
should take your friends, 1
friend of ours goin', 1
picked enough to fix, 1
if you came in, 1
know this is not, 1
your very own cutie, 1
the cakes ' chance, 1
get your name in, 1
oh my star apples, 1
going on around here, 1
something else she wanted, 1
and i threw this, 1
the second rule is, 1
well i may have, 1
if you want it, 1
but got ta go, 1
ponyville would n't even, 1
it could drive a, 1
i guess i could, 1
you all want to, 1
sure they ca n't, 1
never thought my very, 1
but unicorn magic does, 1
we will talk all, 1
friends have a way, 1
to fix the hole, 1
never actually seen it, 1
to do even better, 1
be quiet the longest, 1
clean it out and, 1
can fly better than, 1
ability but not that, 1
and applejack may behave, 1
work than i can, 1
i 'll keep that, 1
n't have the nerve, 1
out to actually be, 1
in a new village, 1
that 's what you, 1
) in its natural, 1
that everything on the, 1
have to work all, 1
i 've had just, 1
'm pretty sure rarity, 1
my friends pinkie pie, 1
'll miss the princess, 1
guess i well not, 1
a griffon at all, 1
is there are other, 1
up tall learn to, 1
you stay off that, 1
apple tart baked apple, 1
gate applejack and rainbow, 1
if we all stick, 1
was for earth ponies, 1
and we had an, 1
n't have touched my, 1
cider than you could, 1
luck my little ponies, 1
put on for her, 1
your room i thought, 1
you for a wonderful, 1
on before rarity ruins, 1
down all these tacky, 1
n't care what she, 1
now if you could, 1
a lot of ground, 1
defeated long ago has, 1
the look of it, 1
those high-strung storm clouds, 1
cut 's in the, 1
you have a plan, 1
do n't ever have, 1
i thought i picked, 1
to get each one, 1
you explain why i, 1
the most famous designer, 1
equestria 's whitetail wood, 1
thome time to dithcover, 1
groove on a good, 1
n't just be gaining, 1
makes me prove i, 1
scooped too much oops, 1
desperate times do call, 1
up the street for, 1
do something we like, 1
stop by and see, 1
unwanted attention to ourselves, 1
be best friends forever, 1
a defenseless egg like, 1
twilight it 's over, 1
n't what i hoped, 1
you ca n't throw, 1
pull it right back, 1
the chow in here, 1
the cleaners returned the, 1
put a lotta hard, 1
grand prize is an, 1
the the three strikes, 1
but eventually they all, 1
are invited and here, 1
ready for your favoritest, 1
then she lurks by, 1
you would need some, 1
he wo n't eat, 1
've got to put, 1
do the costumes and, 1
might i ask that, 1
after tomorrow is the, 1
culprit of this cake, 1
a hard worker but, 1
i thought the stomach, 1
help you resolve your, 1
you read my mind, 1
what our friends have, 1
to get going but, 1
i can make it, 1
or that you actually, 1
no about 63.7% of, 1
then we got rarity, 1
there 's no use, 1
to talk to or, 1
instead i 'm just, 1
as a young filly, 1
really sorry she ruined, 1
hear all about it, 1
friend can help you, 1
'm more than all, 1
n't we wearing them, 1
but rainbow dash just, 1
'd like to make, 1
friends too even when, 1
more mysterious every minute, 1
me right here at, 1
she 's acting like, 1
sound like you 're, 1
be if it were, 1
mule are stuck on, 1
and now from every, 1
see you happy than, 1
bearded is only the, 1
'flim flam fields ', 1
want any whinin' or, 1
her to shine all, 1
send me back a, 1
no you 're extra, 1
rainbow 's glow stir, 1
so for i gustave, 1
i had removed their, 1
i would n't blame, 1
we got ta help, 1
be a nice change, 1
spotlight please please pleeease, 1
21st day of yadda, 1
and hear the cool, 1
slow down and say, 1
cover is it 's, 1
and sometimes it takes, 1
self out you stomp, 1
place and i owe, 1
until i 've tried, 1
ingredients for the zap, 1
this is precious cargo, 1
we 're here we, 1
did i miss anything, 1
celebrating me and my, 1
need that ticket either, 1
just a few moments, 1
are we there yet, 1
making sure the fabric, 1
a hoof because you, 1
of eye patch emergency, 1
thoughtless as to jump, 1
me quite so much, 1
knew to smile too, 1
in the dessert car, 1
themselves all worked up, 1
from ponyville made it, 1
twilight 's very first, 1
uncle apple strudel wants, 1
career would be over, 1
dawn the younger brought, 1
weirdest drea i ca, 1
'm sorry i ca, 1
we can get for, 1
n't wan na impose, 1
outta quills until monday, 1
'll just be goin', 1
who took your pet, 1
looks like a pretty, 1
just not as cool, 1
pick up some fabrics, 1
the entrance to the, 1
but she 's just, 1
i 'm thinking about, 1
beautiful light of day, 1
of bravery and a, 1
solved because when we, 1
there it is again, 1
you see baby spike, 1
spike 's problem but, 1
would work in a, 1
to your new friend, 1
want a pet that, 1
sometimes you just have, 1
of the children as, 1
as my big sister, 1
worked out how we, 1
bring the real princess, 1
annual rabbit round up, 1
you go angel bunny, 1
the amazing showstopping ability, 1
bigger than loose bolts, 1
na be my friend, 1
from her new home, 1
freak natural disasters going, 1
you 've met gilda, 1
oh i get it, 1
i 'd um like, 1
we 'll be sure, 1
maybe we could cut, 1
you about to say, 1
grow in this cold, 1
girls are out here, 1
only happens once every, 1
gon na invite them, 1
to respect everypony else, 1
are you hangin' out, 1
cheers her right up, 1
her wings evaporated into, 1
rather do this on, 1
do n't mean we, 1
our first award goes, 1
ca n't stand to, 1
to see madame pinkie, 1
this be ever so, 1
do n't mind do, 1
of the three tribes, 1
and after whupping that, 1
my last chance to, 1
giddy up fellas i, 1
ah philomena my pet, 1
the whole time if, 1
's responsible for it, 1
throw a great big, 1
like we 're in, 1
for your generosity rarity, 1
have been trying *my*, 1
to see all my, 1
of equestria and i, 1
best friends have really, 1
magical powers do this, 1
equine who has ever, 1
it you should just, 1
we 've tried persuasion, 1
we need to find, 1
well that 's mighty, 1
help big mcintosh press, 1
without rainbow dash we, 1
an even bigger mess, 1
it 's that good, 1
di did you stretch, 1
up stuck here forever, 1
humiliatin' your sister 'n', 1
's calling to me, 1
nervous at social gatherings, 1
'd have a picnic, 1
mane and shootin' stars, 1
and hooves day is, 1
down here and camp, 1
unicorn 's special talent, 1
it back to its, 1
called a coma ", 1
's try this again, 1
the chickens are fine-oh, 1
days to be exact, 1
is zap apple harvest, 1
i ate six corn, 1
over it without asking, 1
be given first prize, 1
it is to play, 1
the cause of the, 1
be the thing that, 1
move and silently judging, 1
96 97 98 99, 1
four five plus yourself, 1
for your home with, 1
none of these books, 1
they just use magic, 1
well i guess the, 1
did n't get pinchy, 1
cranky smile and be, 1
know this is hard, 1
read about you an, 1
penalty for nudging the, 1
follow me follow me, 1
is ask for your, 1
it clearly called for, 1
eyes for one full, 1
whole year could be, 1
not there oohhh yes, 1
pinkie pie and rarity, 1
's my calendar where, 1
's froggy bottom bog, 1
who 's the best, 1
hi and that i, 1
all your so-called power, 1
us sound like we, 1
little gossip column and, 1
failed the sonic rainboom, 1
to oversee the water, 1
we just followed your, 1
's that dry night, 1
carriages are always careening, 1
spy with my little, 1
nice to know *someone*, 1
a mighty good athlete, 1
next week freaking out, 1
a letter about friendship, 1
cloudsdale has chosen our, 1
of c.d.d. " i, 1
gon na see twilight, 1
her feelings seriously and, 1
distract the dragon if, 1
tell anyone about it, 1
a doormat like old, 1
planted an orchard all, 1
of my favorite tea, 1
mean come on it, 1
and saved you all, 1
minimum of eight hundred, 1
not a huge gigantic, 1
fight for my friendships, 1
cutie pox disappears as, 1
the changelings it is, 1
did something terrible to, 1
mess for me to, 1
sweet apple acres and, 1
think that tiny patch, 1
any spell for turning, 1
think you 're confused, 1
going on rainbow dash, 1
a phoenix is a, 1
sp-sp-spiders on the web, 1
place i 've been, 1
if you eat them, 1
rarity would be devastated, 1
ask you to come, 1
uh next time get, 1
we have many jewels, 1
of the trench or, 1
my brother 's actin', 1
okay " who ", 1
that job 's already, 1
would make a great, 1
'd like you all, 1
extra hay just how, 1
could have even more, 1
of other surprises in, 1
would you like one, 1
i try to assert, 1
i will find him, 1
daring do stood at, 1
me it was blossomforth, 1
everypony in town was, 1
disease arguing 's not, 1
n't be more excited, 1
and i wanted everyone, 1
should just humor them, 1
n't even get a, 1
job protecting all of, 1
own that matches yours, 1
celestia just like us, 1
you breakfast in bed, 1
here chick chick chick, 1
everypony find your team, 1
tomorrow we will be, 1
everypony is laughing at, 1
fashions that that truly, 1
we need to collect, 1
na be a watch, 1
show up at the, 1
see how you do, 1
did n't get that, 1
ever called you handsome, 1
down the train towards, 1
before i go out, 1
mouth that we can, 1
iron will is here, 1
discovering what makes you, 1
're gon na ruin, 1
been too busy prepping, 1
the buffalo why they, 1
this is so unseemly, 1
my auction is for, 1
said they have a, 1
to prepare for the, 1
're quite a skater, 1
much like poison oak, 1
is an out-of-control party, 1
but granny pie said, 1
we all owe our, 1
know how weak and, 1
them to ensure there, 1
you made me look, 1
just catch up with, 1
anypony no matter how, 1
more punch mr. turnip., 1
our dreams tonight at, 1
started comin' to our, 1
called themselves the diamond, 1
've waited for to, 1
i could use a, 1
assert yourself besides yelling, 1
not imagine why the, 1
they feel awful about, 1
who will take the, 1
*hic* where would you, 1
to be crazy not, 1
teeny tiny bit off, 1
may not be my, 1
checking you out of, 1
does not rest on, 1
be gilding the lily, 1
time that i visited, 1
what we are about, 1
're only facing a, 1
it 's twelve bits, 1
talk about a party, 1
and who are you, 1
entrance to the central, 1
dragon' and will now, 1
times for a bit, 1
he 's just growing, 1
town was happy now, 1
field trip here in, 1
simple as cherry pie, 1
like your cutie mark, 1
spell she 's been, 1
for the sapphire statue', 1
the day her elder, 1
w-we have to go, 1
found all the things, 1
can and it is, 1
you 're all here, 1
find some proof of, 1
them is bound to, 1
looks like you 've, 1
tasty will reappear in, 1
's trying to distract, 1
make a pegasus feel, 1
know what 'll make, 1
let 's go and, 1
be the one laughing, 1
ruin what could have, 1
our very own fashion, 1
up and fly right, 1
pony who desires your, 1
of them not just, 1
have to stop looking, 1
big brave powerful and, 1
wrapped up on time, 1
teams so let 's, 1
other tribes but only, 1
hip bolt by bolt, 1
is home right now, 1
are you finding good, 1
moon who makes you, 1
now i have no, 1
n't win any prize, 1
this week i 've, 1
fixin' to get away, 1
fake and totally insincere, 1
would come and find, 1
see nightmare moon when, 1
changed the future at, 1
diamonds the wonderbolts will, 1
letting us leave with, 1
same spot as the, 1
i am or i, 1
like a yard sale, 1
has their hooves full, 1
wanted to be in, 1
a letter to write, 1
them one by one, 1
lost him the last, 1
like to babysit for, 1
the kindest acts i, 1
pinkie are you sure, 1
did you not recall, 1
last pony in my, 1
major increase in security, 1
here wearing my latest, 1
still easier to believe, 1
get us out of, 1
it was pretty rude, 1
happy to help but, 1
have planted an orchard, 1
's description of your, 1
we 've been printing, 1
is a little busy, 1
you saved my life, 1
you did a great, 1
at dawn the younger, 1
number one and you, 1
you all care about, 1
your number one assistant, 1
your problem not mine, 1
i have just what, 1
all those tasty treats, 1
favorite is number ten, 1
she 's in the, 1
spike i just have, 1
who made the cut, 1
oh uh quick do, 1
mark crusaders never stop, 1
you a loco in, 1
she 'll be fine, 1
right like i 'm, 1
a friend to show, 1
the key here is, 1
to you two i, 1
'm a might sorry, 1
and head over to, 1
even now my minions, 1
'm talking about granny, 1
tell y'all the truth, 1
i had to mix, 1
it was all because, 1
surely it burns you, 1
happened on the train, 1
to be late again, 1
that sheriff silverstar and, 1
and powerful trixie ca, 1
can fly and it, 1
little rump a hop, 1
" something must be, 1
of you are happy, 1
hibernate under the snow, 1
we ca n't muscle, 1
never apologize when you, 1
play dress up in, 1
you wan na see, 1
can i help youuuuaaargh, 1
you always will be, 1
box reserved at the, 1
be late for our, 1
na have a blank, 1
'em up buck 'em, 1
my suite at the, 1
starting to warm up, 1
to the engine where, 1
na be a mite, 1
clearly out-dueled me and, 1
come on now what, 1
he 's up to, 1
please just answer the, 1
bet the chow in, 1
of course i would, 1
be at the front, 1
thing you know you, 1
i 've got twenty, 1
are just not cut, 1
intrigued by trixie 's, 1
help her find out, 1
dragons are definitely a, 1
actions led to your, 1
'm adopting applejack as, 1
farther along by now, 1
that we can not, 1
's made of tougher, 1
rarity your presence is, 1
afraid that they're-what 's, 1
bottom bog my pinkie, 1
air i 'm gon, 1
n't match your names, 1
drove everypony crazy with, 1
way she spoke of, 1
that nightmare night shall, 1
just leave you two, 1
and get out of, 1
can not handle myself, 1
a round of applause, 1
now from every zebra, 1
to keep her dry, 1
to find the elements, 1
somepony who 's not, 1
was the last time, 1
like we might be, 1
can be a little, 1
's another unicorn in, 1
a cranky doodle donkey, 1
old oh do n't, 1
quick lock the doors, 1
'll find some others, 1
i slept by the, 1
the princess that i, 1
grew the worse the, 1
's my name training, 1
to any question or, 1
and you can forget, 1
autumn leaves of equestria, 1
monday i 'll be, 1
have you ever heard, 1
real purty thing she, 1
me that it is, 1
forgotten how grim you, 1
weird mysterious disease with, 1
you will take a, 1
pinkie sense to tell, 1
like that much did, 1
minute i just wan, 1
what i said the, 1
to get over it, 1
you fly all day, 1
me but what is, 1
trying to warn myself, 1
year i paid close, 1
the special welcome that, 1
but i think rarity, 1
arm 's sized tight, 1
he ruled equestria in, 1
been so anxious all, 1
fly fast not with, 1
terrible to my hair, 1
trouble to move my, 1
long to be trapped, 1
a whole mess o', 1
babies just wo n't, 1
take it easy rainbow, 1
should come see the, 1
is gon na pick, 1
she comes into ponyville, 1
twilight said we should, 1
compete against other sister, 1
hospital gowns they match, 1
me and i could, 1
get different little niggly, 1
mustache was n't enough, 1
clubhouse in an hour, 1
ca n't even see, 1
so i just wanted, 1
know that we think, 1
like we 've struck, 1
yeah the only thing, 1
just have to keep, 1
i shoulda listen to, 1
coincidence dumb luck or, 1
sophisticated as the derby, 1
we settler ponies built, 1
course pinkie and fluttershy, 1
the sonic rainboom a, 1
're our hero rainbow, 1
is it a powdered, 1
keep up granny we, 1
care whose reputation she, 1
you were good with, 1
aw come on apple, 1
pretty valuable lesson today, 1
to be ahead of, 1
do look funny here, 1
's dress in time, 1
being startled can be, 1
another sign that the, 1
the darkness and the, 1
giving him cake i, 1
our final competitor of, 1
how could i forget, 1
the same thing *hic*, 1
who they are inside, 1
and powerful trixie 's, 1
it brother of mine, 1
of winter coolness and, 1
oh who should go, 1
you can use our, 1
be a dream come, 1
for my contest entry, 1
we 'll begin with, 1
n't it if i, 1
we 'll see you, 1
future self tried to, 1
be lost without you, 1
gossamer and morning dew, 1
actually i kinda wan, 1
when i try to, 1
tie this bridge real, 1
i 'm comin' for, 1
if you just changed, 1
to some of my, 1
but arguing is no, 1
ends up ahead of, 1
is n't a big, 1
like you finally learned, 1
i appreciate their understanding, 1
granny smith was the, 1
rarity you 've got, 1
i uh beg pardon, 1
inches to the south, 1
to uh something there, 1
and you 're in, 1
you not happy that, 1
beat me to that, 1
end the difference between, 1
think back to last, 1
some wings like these, 1
're better friends than, 1
the parents away from, 1
" rainbow dash speed, 1
a mustache and a, 1
i told mrs. cake, 1
n't want a party, 1
of town on account, 1
a disaster that 's, 1
big beautiful bedazzling rock, 1
the last on in, 1
my friends helped he, 1
have a pet and, 1
leave a little something, 1
snooping through my saddlebag, 1
way i 'll fly, 1
well two can play, 1
here who lives in, 1
bravo for hosting yet, 1
us work together to, 1
stopped the carriage bus, 1
dreams and our hopes, 1
applejack are neck and, 1
a medium amount of, 1
an avalanche in there, 1
i was n't just, 1
sooner and never leave, 1
within the hundred miles, 1
has a big order, 1
prize pony of ponyville, 1
not a tree right, 1
'm glad you 've, 1
will i ever find, 1
turn a small problem, 1
these five ponies got, 1
the bride and her, 1
finding good old manehattan, 1
dash talks about her, 1
're eternally grateful to, 1
eye patches stashed all, 1
of hooffington had no, 1
fan club will come, 1
face of doubt and, 1
just have to face, 1
late for our weekly, 1
'd have to move, 1
falcon sure looks good, 1
and be out there, 1
're all about finding, 1
you 're all just, 1
the whole competition together, 1
does n't take too, 1
so i must do, 1
are my hero spikey-wikey, 1
hard to do so, 1
bloom you shall bring, 1
i definitely like the, 1
dimly-lit entrance of the, 1
by a teeny-weeny itty-bitty, 1
power but there is, 1
think she 's more, 1
speaking of presents this, 1
fluttershy does not want, 1
's going to take, 1
pot o'water was n't, 1
rest of me is, 1
the royal " we, 1
to comb yours just, 1
lived in that great, 1
you catch up with, 1
be my very last, 1
make diamonds sound bad, 1
talented unicorn as our, 1
get in there with, 1
find rainbow dash so, 1
reminded me of when, 1
rustle 'em up but, 1
most barrels in one, 1
them to be better, 1
time for her birthday, 1
to fix town hall, 1
ball you and i., 1
asked if i might, 1
n't be held responsible, 1
ever been so relaxed, 1
i 've decided i, 1
mashed up cherries in, 1
not much of a, 1
of these distracting noises, 1
it says here there, 1
o' steps in this, 1
sing the chorus again, 1
thinking about it anyway, 1
responsibility is my middle, 1
'll have a fashion, 1
been visited by myself, 1
luna was happy everypony, 1
now' right now 'right, 1
the gala meet new, 1
i think i feel, 1
rainbow dash has another, 1
your fault it did, 1
the point is to, 1
've got nothing to, 1
the future handle itself, 1
never wants to do, 1
danger represents the spirit, 1
crush we did it, 1
could n't predict the, 1
it for me from, 1
about to get married, 1
pinkie pie throws a, 1
talented unicorn in all, 1
most awesome pony in, 1
the union of the, 1
right it is hard, 1
need every single pony, 1
now start looking for, 1
is that pinkie pie, 1
anypony could ask for, 1
are you getting another, 1
have the thing at, 1
our generous offer to, 1
hey nopony invited me, 1
just a goll-darn minute, 1
'm too nervous to, 1
when future twilight came, 1
is that she does, 1
done by the baker, 1
my very best friend, 1
's go and i, 1
sort of issues major, 1
she knows who gabby, 1
up that tickle in, 1
is that all they, 1
