sequence, count
morning but that, 2
give him a, 2
maybe you 're, 2
are sure to, 2
've never met, 2
on account of, 2
will she do, 2
's most capable, 2
begging and pleading, 2
get your mark, 2
did you miss, 2
talking about you, 2
going on fluttershy, 2
's not fair, 2
yes it 's, 2
uh how about, 2
is the day, 2
get some sleep, 2
time i could, 2
how could my, 2
me help you, 2
do and your, 2
you were just, 2
we 'll need, 2
'm plum tuckered, 2
knee twitch then, 2
you 're rainbow, 2
she can tell, 2
way to stop, 2
glad you could, 2
to put you, 2
it sure is, 2
one for you, 2
of the world, 2
just walk straight, 2
you have no, 2
be stuck here, 2
said we should, 2
i came here, 2
all these ponies, 2
banish me and, 2
this one the, 2
the ursa major, 2
excuse me sir, 2
chance to talk, 2
up for yourself, 2
rainbow dash wins, 2
to go home, 2
learned the importance, 2
to spend an, 2
day we are, 2
you can not, 2
the baked goods, 2
not a bad, 2
it was gon, 2
the top athlete, 2
of this would, 2
been casting spells, 2
're not upset, 2
of the thousandth, 2
n't always understand, 2
's not your, 2
and have the, 2
then there 's, 2
you said you, 2
more cider than, 2
be there for, 2
no idea what, 2
snip croup dock, 2
n't see any, 2
twilight 's right, 2
with kids as, 2
figured you would, 2
that one of, 2
i love being, 2
though i was, 2
there for everypony, 2
at this school, 2
i gave him, 2
for this help, 2
turns twists and, 2
in her escape, 2
mean is there, 2
and fluttershy stay, 2
a group hug, 2
is my chance, 2
and he 'll, 2
me at the, 2
the banquet coming, 2
our friends are, 2
better get going, 2
all right little, 2
instruments i 've, 2
was just just, 2
in the blink, 2
there 's just, 2
was so frantic, 2
to find our, 2
work for anypony, 2
the hay does, 2
told you i, 2
no oh no, 2
to put up, 2
you there 's, 2
listen to you, 2
say that you, 2
dash it 's, 2
importantly you saved, 2
to ponyville 's, 2
you should just, 2
solution to your, 2
just glad i, 2
i for one, 2
three worry none, 2
in fact you, 2
seen anything so, 2
please say bingo, 2
was worth it, 2
get rid of, 2
taught me to, 2
is makin' promises, 2
everypony calm down, 2
much for offering, 2
in the face, 2
beloved guest of, 2
well lemons are, 2
well maybe i, 2
exact copy of, 2
can i have, 2
each others ', 2
just like me, 2
to be there, 2
want the other, 2
about it big, 2
care of the, 2
exactly the way, 2
be a model, 2
all learning so, 2
tornado powerful enough, 2
pony plus hundreds, 2
some of them, 2
week with the, 2
're working too, 2
them ever again, 2
that sometimes the, 2
" " it, 2
it in time, 2
to walk to, 2
be four bits, 2
you and fluttershy, 2
here she comes, 2
the most magical, 2
number one goal, 2
of paint and, 2
on my brother, 2
you out of, 2
spins that are, 2
in my sleep, 2
but you said, 2
please be normal, 2
in her eyes, 2
critters straight at, 2
much better than, 2
explain to the, 2
guy got hungry, 2
sure i was, 2
a big old, 2
of us here, 2
get to it, 2
you can get, 2
all here again, 2
place that you, 2
i 'm an, 2
kind enough to, 2
all outta quills, 2
you of course, 2
a fire ruby, 2
you think i, 2
a regular old, 2
what this means, 2
what if the, 2
're not using, 2
what he did, 2
n't see that, 2
but it just, 2
travel fun or, 2
it 's always, 2
's trust is, 2
wants to play, 2
in her class, 2
vant to be, 2
dress you made, 2
mixed up a, 2
remember princess luna, 2
you were insulted, 2
try to get, 2
you 're putting, 2
always run out, 2
the one thing, 2
in person that, 2
this for me, 2
heard of a, 2
you mean this, 2
oh yes of, 2
enough to touch, 2
year " ", 2
will come to, 2
just stay here, 2
ears are flopping, 2
i used my, 2
make any sense, 2
the biggest bumper, 2
without your help, 2
and there 'll, 2
but we got, 2
of the foal, 2
decorations the banquet, 2
a letter about, 2
to them ever, 2
're in for, 2
two and two, 2
well that sounds, 2
friend 's trust, 2
see if there, 2
to muddy the, 2
a whole lot, 2
be treated gently, 2
you made a, 2
good book is, 2
quite a sight, 2
that we did, 2
that one tried, 2
i please have, 2
taking so long, 2
goodness oh my, 2
me to your, 2
out a way, 2
the princess would, 2
things in areas, 2
that 'd be, 2
the guts to, 2
running out of, 2
as a team, 2
we know why, 2
we could have, 2
easier if there, 2
edge of the, 2
a big breakfast, 2
you sayin' my, 2
told right away, 2
her put a, 2
we have you, 2
'll be tardy, 2
can come from, 2
the very best, 2
the most interesting, 2
watch where you, 2
but you just, 2
will be the, 2
good reasons to, 2
we really wanted, 2
it 's simply, 2
what a world, 2
over and i, 2
you two doing, 2
you 're me, 2
up all my, 2
'm from next, 2
in this town, 2
's how many, 2
themselves outta the, 2
'll never pass, 2
time i 'll, 2
you just cut, 2
one tried that, 2
at the end, 2
you control them, 2
that a parasprite, 2
hate being a, 2
it is i, 2
my eyes for, 2
's up for, 2
princess celestia and, 2
her birthday party, 2
something to say, 2
told you it, 2
's get going, 2
i 'm certain, 2
wrong with the, 2
very first slumber, 2
from where you, 2
that a mite, 2
to be your, 2
to warm up, 2
pinkie pie is, 2
what i have, 2
'm just fine, 2
you 'll take, 2
way to lose, 2
just have a, 2
na get my, 2
time travel is, 2
at the same, 2
say i was, 2
pack your things, 2
at your service, 2
somepony i do, 2
the beginning of, 2
're ruining our, 2
it back to, 2
from each other, 2
apple family cider, 2
something else to, 2
yeah that 's, 2
got a little, 2
very noble of, 2
cadance and shining, 2
that important to, 2
that big dumb, 2
it is the, 2
very well then, 2
know about you, 2
that makes sense, 2
from that platform, 2
must do this, 2
your wings to, 2
to stop her, 2
we thought we, 2
'm going in, 2
all my hard, 2
no longer have, 2
well as i, 2
really think it, 2
list between us, 2
celestia asked that, 2
sayin' my mouth, 2
if that was, 2
want some help, 2
which is it, 2
ever shall we, 2
they 're trying, 2
neck and neck, 2
's that sound, 2
" do n't, 2
not to mention, 2
you know like, 2
that i know, 2
dearest princess celestia, 2
she 'd be, 2
down and try, 2
is allowed in, 2
figure out a, 2
you 've learned, 2
written all over, 2
perfect place to, 2
a vip box, 2
believe they 're, 2
you should know, 2
do next till, 2
apple jam with, 2
a few moments, 2
what a day, 2
from that scary, 2
is twilight sparkle, 2
hard and you, 2
n't say anything, 2
'cause it 's, 2
on their own, 2
goin' on here, 2
your little rump, 2
a few hours, 2
bright and early, 2
has to play, 2
n't need any, 2
also helping me, 2
'm sorry everypony, 2
's been a, 2
pleading and beseeching, 2
's got a, 2
extremely important to, 2
there is there, 2
this would 've, 2
're marrying cadance, 2
moon 's return, 2
's got no, 2
today 's the, 2
i never got, 2
" fun ", 2
spike can you, 2
i 'll decide, 2
than a minute, 2
two can play, 2
at the ground, 2
they 're always, 2
ca n't catch, 2
to go would, 2
and if we, 2
aw shucks miss, 2
're rainbow dash, 2
's not right, 2
gon na shake, 2
should be a, 2
cans of paint, 2
would be my, 2
in the back, 2
you ponies are, 2
granny smith has, 2
it means it, 2
here goes nothin', 2
to defeat discord, 2
was your age, 2
would like you, 2
and move 'em, 2
in the library, 2
to join us, 2
extra hard to, 2
all our dreams, 2
that i am, 2
excited for you, 2
wish you guys, 2
two came from, 2
have n't been, 2
but the answer, 2
but how did, 2
ca n't hang, 2
's so much, 2
he 's coming, 2
plus hundreds o', 2
maybe i 'm, 2
i found at, 2
but i must, 2
and then they, 2
she ai n't, 2
a banjo is, 2
to get lectured, 2
who have been, 2
you to join, 2
i got nothin', 2
you know about, 2
on in there, 2
neither should you, 2
you 're out, 2
with all your, 2
me i must, 2
i 'm number, 2
hooves on all, 2
and now for, 2
one who took, 2
i was little, 2
does it look, 2
you 've had, 2
it just was, 2
's love for, 2
is stubborn as, 2
one pony plus, 2
they all say, 2
you make a, 2
with her new, 2
they could wrap, 2
n't seen her, 2
go to diamond, 2
got less than, 2
n't do it, 2
make you all, 2
my legs ca, 2
my signature moves, 2
how much you, 2
those trees this, 2
could be a, 2
let you do, 2
sell some apples, 2
out of trouble, 2
who is responsible, 2
my letter to, 2
so in love, 2
taking " no, 2
and four brushes, 2
you might get, 2
the little guy, 2
of ponies who, 2
want it now, 2
haunch shoulders hip, 2
show i 've, 2
giving him cake, 2
could n't wait, 2
there apple bloom, 2
she 's an, 2
important lesson to, 2
n't you go, 2
in just a, 2
a fashion show, 2
make it on, 2
do you not, 2
say for yourself, 2
a banner that, 2
best flyer in, 2
's wrong spike, 2
until i 've, 2
muffin sample spectacular, 2
the royal tongue, 2
not taking ", 2
n't the doozy, 2
n't even be, 2
in the weather, 2
does this machine, 2
it really does, 2
yes i love, 2
see me today, 2
do you got, 2
charge of the, 2
get me a, 2
na get our, 2
covered in smoke, 2
time is really, 2
out for opening, 2
so frantic to, 2
all complete yeah, 2
yes because he, 2
your help with, 2
at the equestria, 2
all there is, 2
in equestria and, 2
to mix up, 2
do is make, 2
apple acres without, 2
got ta keep, 2
's too bad, 2
wait a second, 2
coming out of, 2
organized a parade, 2
galloping gala i, 2
who can fly, 2
a companion for, 2
then it 's, 2
i think somepony, 2
what i wished, 2
that all about, 2
her magic to, 2
or two about, 2
you 're with, 2
apple family calls, 2
because of that, 2
na get a, 2
to call a, 2
you need a, 2
the timberwolves are, 2
to go and, 2
a week from, 2
when i first, 2
it must be, 2
found the elements, 2
tell me i, 2
you forget about, 2
n't need kelp, 2
rainbow dash here, 2
be the most, 2
and neither should, 2
model for me, 2
look what i, 2
a few years, 2
's granny smith, 2
the 'rainbow dash, 2
amore cadenza is, 2
a pony to, 2
c'm on y'all, 2
the national dessert, 2
is never late, 2
tell me that, 2
we doing this, 2
get my cutie, 2
of you twilight, 2
if you try, 2
" who ", 2
i 'm too, 2
i 'm singing, 2
do n't scare, 2
'm not talking, 2
sure i ca, 2
you all the, 2
idea where these, 2
that 's been, 2
of the week, 2
be my very, 2
's breaking up, 2
cut in front, 2
" legend has, 2
been doin' a, 2
are you hungry, 2
remember it 's, 2
two apple fritters, 2
he ca n't, 2
'm me too, 2
last chance to, 2
dancing and games, 2
well she 's, 2
're on a, 2
can go back, 2
sweet little angels, 2
then i would, 2
it is up, 2
the next rodeo, 2
're marrying somepony, 2
say it do, 2
told you all, 2
gon na believe, 2
swarm of incredibly, 2
muffins and running, 2
on big brother, 2
i never told, 2
that sound twilight, 2
was it something, 2
and it would, 2
n't worry rarity, 2
see her mane, 2
brand new pair, 2
tell you the, 2
did n't look, 2
as well be, 2
inspired by the, 2
supposed to have, 2
go with you, 2
taken care of, 2
on with it, 2
still number one, 2
all that we, 2
show you this, 2
'm also not, 2
why that little, 2
n't deserve to, 2
's strong she, 2
n't feel bad, 2
been working on, 2
of course pinkie, 2
celestia we came, 2
we know what, 2
i going to, 2
stop him before, 2
i thought if, 2
up all these, 2
a minute ago, 2
gather all the, 2
wait right here, 2
and harvests consumed, 2
if we could, 2
thank you little, 2
he 's starting, 2
this " fun, 2
as if it, 2
to is time, 2
got so many, 2
to say for, 2
with her but, 2
to worry i, 2
does n't even, 2
is that all, 2
i made the, 2
what an athlete, 2
to find rainbow, 2
take a few, 2
practically poisoned plenty, 2
to give her, 2
orchard yet that, 2
's a little, 2
look at that, 2
something to thank, 2
at ya like, 2
this place to, 2
very impressed with, 2
me or did, 2
applebuckin' and i, 2
all the fuss, 2
stand still rainbow, 2
rainbow dash do, 2
to all things, 2
the perfect place, 2
n't know twilight, 2
up and move, 2
only trying to, 2
and rarity wait, 2
is my witness, 2
latest report on, 2
a doozy of, 2
got my work, 2
fit for a, 2
hoof in front, 2
a chicken and, 2
it makes no, 2
n't even get, 2
sort of epic, 2
earth is that, 2
make it happen, 2
used to it, 2
care of a, 2
i mean we, 2
up these little, 2
back to my, 2
i brought a, 2
what is happening, 2
am glad you, 2
get her to, 2
send me back, 2
'll make it, 2
know why i, 2
also quite useful, 2
of nails four, 2
can always count, 2
is my birthday, 2
i heard about, 2
's procession is, 2
everything about animals, 2
a pony we, 2
you little squirrel, 2
eyes for a, 2
and right before, 2
try to make, 2
deserve to be, 2
much from each, 2
become instant best, 2
" twilight sparkle, 2
it looks just, 2
saw her put, 2
that thing here, 2
completely out of, 2
she could be, 2
what about all, 2
here i come, 2
as horrible as, 2
it away from, 2
much quicker they, 2
just know it, 2
one off your, 2
for the next, 2
you be a, 2
speedy cider squeezy, 2
i would be, 2
apples short of, 2
the only answer, 2
so with no, 2
tuba will travel, 2
equestria and bring, 2
and let the, 2
hello mr. and, 2
me find some, 2
letter every week, 2
at the moment, 2
all through so, 2
could n't you, 2
i thought this, 2
make sure she, 2
fine and dandy, 2
to keep rounding, 2
baby bunnies have, 2
's my special, 2
long time ago, 2
are fit for, 2
aid in her, 2
but maybe you, 2
hurry up spike, 2
gon na win, 2
know that we, 2
of new baby, 2
you again as, 2
is something that, 2
is applejack all, 2
to wake up, 2
with my new, 2
fair and square, 2
so it was, 2
asking politely and, 2
you to help, 2
see it in, 2
you can chew, 2
they made before, 2
i dare applejack, 2
did you i, 2
then as i, 2
step your left, 2
this is where, 2
is happening to, 2
are we talking, 2
a tiny bit, 2
's like forever, 2
we will be, 2
you 're kidding, 2
for single-hoofedly saving, 2
up in fillydelphia, 2
you 're awake, 2
work extra hard, 2
who they are, 2
see y'all in, 2
princess celestia this, 2
for offering your, 2
spend some time, 2
is really right, 2
you like me, 2
your talent comes, 2
me but i, 2
back here right, 2
round up these, 2
wan na help, 2
you 're wrong, 2
it 's great, 2
reputation with princess, 2
yi yi yi, 2
all my other, 2
trying to concentrate, 2
have i done, 2
really right and, 2
ponyville award to, 2
got apples to, 2
siree bob mrs., 2
's that supposed, 2
life than studying, 2
them one at, 2
each and every, 2
stay up all, 2
would be a, 2
to wrap up, 2
me this is, 2
what it 's, 2
na banish me, 2
'm up here, 2
more late night, 2
pony pokey and, 2
all just a, 2
of wing power, 2
not important right, 2
i guess we, 2
you are n't, 2
i knew there, 2
just fine and, 2
and a banjo, 2
most certainly am, 2
we 're leaving, 2
bunch and need, 2
to wield the, 2
a pony whose, 2
winter with your, 2
is also helping, 2
i 'm me, 2
laid eyes on, 2
the weather patrol, 2
said something about, 2
seem to have, 2
just the right, 2
now if we, 2
the town square, 2
you a letter, 2
have been imprisoned, 2
me handle this, 2
last flower devoured, 2
mouth is makin', 2
this here 's, 2
the hay is, 2
all over ponyville, 2
know the town, 2
straight at ya, 2
y'all take a, 2
are scared of, 2
evil dances and, 2
'll get to, 2
can sell 'em, 2
" it is, 2
stuck in your, 2
get back you, 2
done by the, 2
can see that, 2
he 'll get, 2
you what we, 2
to upset your, 2
n't scare me, 2
what 's goin', 2
bother me so, 2
i could take, 2
you about the, 2
and running the, 2
now wait just, 2
to have friends, 2
i threw this, 2
happy to help, 2
to want to, 2
here 's your, 2
were supposed to, 2
is called a, 2
're just saying, 2
happy birthday to, 2
hear about it, 2
give you two, 2
the blink of, 2
got nothing to, 2
you how it, 2
's only one, 2
is told right, 2
've made up, 2
'm still pretty, 2
who 're we, 2
time to keep, 2
miss cheerilee a, 2
really is the, 2
n't even keep, 2
was my birthday, 2
well rainbow dash, 2
and they all, 2
name of all, 2
we 'd love, 2
a special friend, 2
mean just look, 2
think of something, 2
i hope the, 2
just here for, 2
lying to me, 2
anypony know where, 2
is still a, 2
some pony tales, 2
means i should, 2
a thing or, 2
never met a, 2
we could find, 2
princess celestia asked, 2
've been up, 2
powerful enough to, 2
just lost a, 2
in our cider, 2
like to get, 2
a pony of, 2
did say that, 2
and the good, 2
need to learn, 2
's not over, 2
press is a, 2
what can i, 2
ahem hint hint, 2
've had in, 2
her wonderful herding, 2
idea to stop, 2
and i pinkie, 2
you to the, 2
this is from, 2
again and stop, 2
the little critters, 2
's okay pinkie, 2
that you and, 2
now to get, 2
she does evil, 2
giving me a, 2
pony in ponyville, 2
n't call me, 2
fine just make, 2
n't like being, 2
n't understand me, 2
look at it, 2
of the game, 2
did you ever, 2
are out here, 2
i have the, 2
with you later, 2
must be awful, 2
like we 've, 2
i 'm done, 2
apertures on the, 2
one end then, 2
award but the, 2
this job by, 2
to the library, 2
iron will will, 2
but she sure, 2
wherever you are, 2
could my own, 2
your mousse moose, 2
of the weather, 2
think the truth, 2
no " for, 2
nopony 's gon, 2
us all the, 2
apparently there 's, 2
what your cover, 2
he 's got, 2
visit from royalty, 2
for the ticket, 2
it to you, 2
celestia cordially invites, 2
na do that, 2
" rainbow dash, 2
wait 'til tomorrow, 2
she will put, 2
baby bunnies that, 2
ca n't hold, 2
quite neighborly of, 2
everypony we 're, 2
i 'll herd, 2
to sit through, 2
you were gone, 2
more than all, 2
but i just, 2
just come up, 2
me this week, 2
worked so hard, 2
get a turn, 2
tell me you, 2
to build an, 2
think it was, 2
at the time, 2
a little of, 2
you should really, 2
about a visit, 2
got a really, 2
the sugar and, 2
oh no oh, 2
nothing to worry, 2
am i glad, 2
everyone else 's, 2
did n't listen, 2
were just here, 2
fit it all, 2
three four five, 2
good not good, 2
as my friends, 2
" always your, 2
show off trixie, 2
to get away, 2
celestia or not, 2
do to get, 2
already told you, 2
n't find a, 2
'm not satisfied, 2
is n't what, 2
on pinkie pie, 2
the prettiest ones, 2
up winter with, 2
this the best, 2
celestia this week, 2
problems can come, 2
impressed with your, 2
i 'm pinkie, 2
pinkie you 're, 2
talk for earthworms, 2
wo n't make, 2
mooriella here saw, 2
as in the, 2
and she loves, 2
" and she, 2
an extra ticket, 2
a day and, 2
is still no, 2
twilight what 's, 2
make this the, 2
says " welcome, 2
you 're ready, 2
most capable and, 2
say a few, 2
well i want, 2
up all those, 2
one fateful day, 2
go in the, 2
that 's silly, 2
sure she 'll, 2
turn out so, 2
i refuse to, 2
the mastery of, 2
supposed to send, 2
you 've barely, 2
not only a, 2
ai n't natural, 2
sonic rainboom was, 2
let her go, 2
the night we, 2
we ready to, 2
he 's here, 2
of this job, 2
direction on corrallin', 2
apple family 's, 2
there will be, 2
something like that, 2
dash so we, 2
said you were, 2
my brother that, 2
about your silly, 2
dash just because, 2
have to put, 2
how much i, 2
will be broken, 2
everypony that i, 2
up at the, 2
oh good evening, 2
best of the, 2
what 's taking, 2
me your latest, 2
with the shakin', 2
sure where these, 2
now everypony is, 2
'm so so, 2
it 's beautiful, 2
's taking my, 2
oh sweetie belle, 2
she 's beautiful, 2
happy nightmare night, 2
with all this, 2
but be warned, 2
eating the food, 2
three of you, 2
just did that, 2
is goin' on, 2
out for the, 2
me in person, 2
the windspeed record, 2
party ca n't, 2
'd be happy, 2
you about being, 2
applecart but you, 2
together in time, 2
was a good, 2
town gave me, 2
so i thought, 2
it 's where, 2
move 'em out, 2
got ta say, 2
than the rest, 2
and beseeching and, 2
like you 'd, 2
from fritters to, 2
to make but, 2
hello to your, 2
on your side, 2
" but you, 2
since i 'm, 2
equestria is in, 2
like you before, 2
make but i, 2
we all got, 2
you came to, 2
noble of you, 2
something would fall, 2
pressed yard by, 2
na have a, 2
this harvest and, 2
to find the, 2
" " you, 2
the day after, 2
hit the hay, 2
have tuba will, 2
by the stores, 2
with you so, 2
eyes go all, 2
moves out there, 2
jump down from, 2
ca n't think, 2
just gave us, 2
can hear how, 2
well done rarity, 2
the three leaders, 2
is n't for, 2
pony with a, 2
you think she, 2
bothersome creatures has, 2
oh silly me, 2
to my new, 2
everything comes together, 2
they got parasprites, 2
we should all, 2
rest of you, 2
going to make, 2
to join the, 2
n't fix this, 2
our problems are, 2
of those trees, 2
both of you, 2
must be fancy, 2
problems are solved, 2
it just gave, 2
little busy right, 2
who will be, 2
have so many, 2
got ta work, 2
a zap apple, 2
young pony 's, 2
be so awesome, 2
you know pinkie, 2
this one to, 2
you see how, 2
'un bad 'un, 2
had to sit, 2
as your friends, 2
of the book, 2
will be too, 2
that rainbow dash, 2
him a snack, 2
even if my, 2
games and cake, 2
may not have, 2
now we just, 2
day after tomorrow, 2
i give up, 2
it right there, 2
for you twilight, 2
that wo n't, 2
right rainbow dash, 2
the two of, 2
super speedy cider, 2
stand on one, 2
'm glad you, 2
you to my, 2
motion that we, 2
took so long, 2
stubborn as a, 2
of my best, 2
hundred percent satisfied, 2
've been working, 2
ta go find, 2
so afraid of, 2
cutie mark too, 2
to let you, 2
well i never, 2
n't even have, 2
for some silly, 2
put you all, 2
n't believe time, 2
be too busy, 2
see what she, 2
around and wham, 2
we supposed to, 2
any direction on, 2
be a love, 2
look out rarity, 2
're meant to, 2
take a nap, 2
who 's up, 2
my top priority, 2
about to happen, 2
slick moves out, 2
while they 're, 2
but i and, 2
here ya go, 2
fluttershy you 're, 2
gon na to, 2
to go rainbow, 2
you 're free, 2
i certainly did, 2
look at what, 2
all on your, 2
nails four cans, 2
never felt so, 2
our number one, 2
hop to it, 2
so she could, 2
hope i 'm, 2
how about two, 2
of a nose, 2
wo n't end, 2
my brother 's, 2
where you least, 2
what we 'll, 2
i was about, 2
can you get, 2
doing all of, 2
've met when, 2
my friends is, 2
a little break, 2
am with animals, 2
the real award, 2
only thing that, 2
for a group, 2
in the distant, 2
to do the, 2
n't use your, 2
rainbow dash dropped, 2
are you waiting, 2
pick up some, 2
bring out the, 2
we still have, 2
today is the, 2
there 'll always, 2
ready to get, 2
are we supposed, 2
you used magic, 2
're drinking it, 2
for such a, 2
longer have to, 2
swept up in, 2
like this one, 2
was the trip, 2
in the book, 2
now do n't, 2
must get to, 2
first came to, 2
afraid you would, 2
i really am, 2
learned that you, 2
just in time, 2
a dead tree, 2
you it was, 2
just might be, 2
dash dropped in, 2
i completely understand, 2
other 's feet, 2
interrupting anything important, 2
's two bits, 2
me the prized, 2
go to sugarcube, 2
did n't turn, 2
do even better, 2
go help pinkie, 2
i 'll leave, 2
we must do, 2
they had a, 2
do look funny, 2
what i just, 2
me what you, 2
only are you, 2
n't eat it, 2
it all on, 2
i 'll prove, 2
well then what, 2
to save you, 2
princess is gon, 2
have a blank, 2
a good reason, 2
a problem i, 2
to be here, 2
everyone knows what, 2
those critters were, 2
on how to, 2
eat the apple, 2
guess i should, 2
busy applebuckin' and, 2
the distant future, 2
're sure to, 2
ponies did n't, 2
's hard work, 2
well i 'd, 2
's a few, 2
find a trombone, 2
for my grand, 2
to tell us, 2
na read that, 2
'll help you, 2
with no further, 2
only the prettiest, 2
salty and dry, 2
does this mean, 2
such a hurry, 2
the most athletic, 2
n't make me, 2
and that you, 2
be afraid to, 2
namby-pamby stories like, 2
her escape and, 2
i have searched, 2
in and make, 2
but the real, 2
's what the, 2
there is the, 2
of the kindest, 2
it says here, 2
in the garden, 2
know you all, 2
d e f, 2
know how we, 2
was n't gon, 2
the first rule, 2
in and you, 2
makin' promises my, 2
need to walk, 2
week i get, 2
's all there, 2
so the donkey, 2
to do a, 2
is it ruiness, 2
thing to say, 2
them under control, 2
have to take, 2
of the other, 2
a good little, 2
than missing maracas, 2
na see the, 2
'm not going, 2
your sister applejack, 2
i was wrong, 2
tractors that small, 2
seven hundred and, 2
well now that, 2
that scary stampede, 2
acting like this, 2
one more time, 2
are you adorable, 2
this party for, 2
that 's good, 2
yes but i, 2
driftin' [ driftin', 2
will collects now, 2
who i 'm, 2
procession is here, 2
equestria rodeo competition, 2
count of all, 2
a point without, 2
have them already, 2
apple bloom 's, 2
off without a, 2
got hungry in, 2
closed my eyes, 2
spike i threw, 2
might i ask, 2
must have been, 2
great job fluttershy, 2
applejack makes everything, 2
leave him alone, 2
gates of tartarus, 2
i mean just, 2
catch up on, 2
speak to them, 2
so long i, 2
enter the next, 2
here we go, 2
had something to, 2
well i better, 2
uh we do, 2
is time travel, 2
you 're also, 2
get lectured right, 2
keep miss cheerilee, 2
have to finish, 2
to learn a, 2
will be able, 2
the seeds of, 2
made a dent, 2
about the future, 2
the moon to, 2
have my word, 2
if only somepony, 2
ta say it, 2
apples from the, 2
uh what are, 2
and i are, 2
been some sort, 2
mark when the, 2
once i 'm, 2
i just thought, 2
stop with the, 2
that you should, 2
off on my, 2
happy i am, 2
and for all, 2
real award is, 2
but mooriella here, 2
so bright and, 2
n't the running, 2
'm not much, 2
uh pound cake, 2
the new families, 2
my private diary, 2
it you buy, 2
gon na finish, 2
of you have, 2
missed you kid, 2
'll have plenty, 2
well who 's, 2
the story of, 2
and asking politely, 2
you may not, 2
what it takes, 2
wan na win, 2
them from multiplying, 2
all we can, 2
hit much traffic, 2
she 's okay, 2
bag full of, 2
for a big, 2
'm pinkie pie, 2
important right now, 2
to run the, 2
run a race, 2
job to get, 2
fine to me, 2
it if you, 2
help to do, 2
know how many, 2
did n't come, 2
does that have, 2
arrives it 'll, 2
go home now, 2
who is that, 2
could all just, 2
i am to, 2
do n't trust, 2
timid bunch and, 2
how d' ya, 2
go applejack that, 2
that sounds like, 2
to our beloved, 2
oh yes i, 2
'll be no, 2
time for that, 2
my job to, 2
she 's breaking, 2
with a nice, 2
season all by, 2
" shine all, 2
ta be kidding, 2
you 're tired, 2
the equestria rodeo, 2
making sure it, 2
pony tales really, 2
that we declare, 2
what 's she, 2
out the only, 2
as i could, 2
piece by piece, 2
none of this, 2
and i wo, 2
is n't there, 2
for us to, 2
who could that, 2
a swarm of, 2
thing i 'm, 2
and be our, 2
travel is really, 2
'm sorry to, 2
my friend applejack, 2
have ponyville 's, 2
this week she, 2
you would think, 2
time travel fun, 2
all gather here, 2
the ability to, 2
" this week, 2
more importantly you, 2
call me ", 2
so so sorry, 2
na be your, 2
different types of, 2
would very much, 2
take one off, 2
to put together, 2
what you know, 2
came as soon, 2
again the great, 2
the most special, 2
kind of a, 2
gross gross gross, 2
just did n't, 2
baking the muffins, 2
over ponyville in, 2
i was being, 2
throw you in, 2
an exact copy, 2
's quite neighborly, 2
i could help, 2
be ever so, 2
from the trees, 2
not to tell, 2
doin' a whole, 2
is that future, 2
'em my stuff, 2
do something to, 2
where they make, 2
wonderful way to, 2
ta go help, 2
her every step, 2
be more excited, 2
do we stop, 2
is that so, 2
is tasty enough, 2
awful lot easier, 2
we do some, 2
she would wan, 2
and so the, 2
can do for, 2
what you want, 2
all our problems, 2
know the truth, 2
it 's safe, 2
forest and we, 2
copy of ponyville, 2
to the right, 2
're we gon, 2
twilight to have, 2
're tired of, 2
be happy to, 2
you 're doomed, 2
help from nopony, 2
able to help, 2
see that you, 2
be honest i, 2
busy to come, 2
back on stage, 2
you to come, 2
know that 's, 2
honor of my, 2
that mare do, 2
spell on my, 2
was n't clear, 2
i knew she, 2
not to upset, 2
out of cloudsdale, 2
and i certainly, 2
let you off, 2
have a few, 2
have to agree, 2
up on her, 2
they 're hot, 2
does anypony know, 2
a hero is, 2
by snip croup, 2
me round up, 2
do n't ask, 2
would be the, 2
flowers are for, 2
that would explain, 2
can give it, 2
remember these flowers, 2
n't have done, 2
not scared of, 2
'll be four, 2
the gala to, 2
creatures are in, 2
you can all, 2
talking about the, 2
to rainbow dash, 2
all of our, 2
talk to her, 2
's too dark, 2
we gather all, 2
'm really really, 2
thought if i, 2
get kicked out, 2
thought this was, 2
n't like my, 2
you wanted fluttershy, 2
a top speed, 2
my new flying, 2
just so cute, 2
cider for all, 2
just an unofficial, 2
we declare her, 2
which one of, 2
to fluttershy 's, 2
the south field, 2
have been born, 2
me down you, 2
cutie marks for, 2
be dancing and, 2
got a problem, 2
you look at, 2
looked a little, 2
mark appear before, 2
hope you do, 2
the ruler of, 2
your pinkie sense, 2
far and wide, 2
gentlecolts we are, 2
those sweets are, 2
not eating the, 2
should n't have, 2
's get you, 2
actually applejack i, 2
wooden planks 4, 2
's all that, 2
be a few, 2
's go home, 2
or a queen, 2
threw this party, 2
spike take a, 2
i. you just, 2
gotten my cutie, 2
by piece snip, 2
for the wonderbolts, 2
on the street, 2
and not a, 2
where i was, 2
weak and helpless, 2
on you guys, 2
in one hour, 2
fear we 'll, 2
let 's have, 2
the other end, 2
i insist on, 2
are and what, 2
's life than, 2
cutie mark you, 2
on come on, 2
" or ", 2
do n't cry, 2
just one last, 2
night will last, 2
to win it, 2
dash you distract, 2
around and around, 2
little critters straight, 2
the clouds to, 2
not interrupting anything, 2
worst things that, 2
the time is, 2
well i do, 2
celestia chose us, 2
say hello to, 2
gon na ask, 2
princess is told, 2
stories like this, 2
fancy mathematics to, 2
applejack was just, 2
further ado it, 2
you were all, 2
time to put, 2
